   54953.0391238549       1.197914085639962E-004  7.434551827757085E-005
   54953.0595580862       1.810689548698008E-005  7.442520011134848E-005
   54953.0799922174       3.144881847738645E-005  7.455710353091013E-005
   54953.1004265485       1.629620593823766E-005  7.446276382275338E-005
   54953.1208607797      -1.191243124143426E-005  7.437895219103561E-005
   54953.1412949108       1.391371968995081E-005  7.451308919145504E-005
   54953.1617291419      -2.269079902871285E-004  7.441835976997155E-005
   54953.1821634729       1.238892849197981E-006  7.433557186281359E-005
   54953.2025976040      -4.364714806870396E-005  7.449340576014593E-005
   54953.2230318350      -6.108694740614151E-005  7.460698683673369E-005
   54953.2434661660       6.890150230054459E-005  7.456880074732935E-005
   54953.2639002970      -5.679847215922518E-005  7.461435067362416E-005
   54953.2843345279       1.715390098855352E-006  7.455054238714043E-005
   54953.3047687589       1.255093755598846E-004  7.456053533483224E-005
   54953.3252029897      -1.029234059261031E-004  7.440278868675213E-005
   54953.3456372206       4.135996127030417E-005  7.462992757346039E-005
   54953.3660714515       3.072454265793390E-004  7.469082173491875E-005
   54953.3865057822      -9.463235378204260E-005  7.465849297864922E-005
   54953.4069399130      -3.916807392190247E-005  7.457893911044158E-005
   54953.4273741438      -8.576950493843771E-005  7.458532575570677E-005
   54953.4478084745      -1.539086116394417E-004  7.454316110039952E-005
   54953.4682426053      -2.468255753229620E-005  7.463273118276624E-005
   54953.4886768359      -1.076883784226768E-004  7.456963834015101E-005
   54953.5091109665       1.216973975626257E-004  7.449419100341624E-005
   54953.5295452971      -9.996912297827176E-005  7.470083794907781E-005
   54953.5499795278      -1.029234059257700E-005  7.467488420483985E-005
   54953.5704137584       1.058776888740454E-004  7.470966175678937E-005
   54953.5908479889      -3.325950802612887E-005  7.466025541354481E-005
   54953.6112822194      -2.782743938001264E-005  7.466450736043813E-005
   54953.6317164499       6.318353530465615E-005  7.458032346524406E-005
   54953.6521505803       3.173471682726969E-005  7.469492826639162E-005
   54953.6725849108      -1.855480290168243E-004  7.482073587152896E-005
   54953.6930191412      -2.458725808229811E-005  7.474602142851314E-005
   54953.7134532716       3.430780197533068E-005  7.477003242273418E-005
   54953.7338876018       1.181713179154720E-005  7.470383932335544E-005
   54953.7543218322      -2.163297513446683E-005  7.485767720493444E-005
   54953.7747559625       9.663364223055915E-005  7.483095566727662E-005
   54953.7951901928      -1.315132409055453E-004  7.473513853844833E-005
   54953.8156245230      -7.938444179300674E-005  7.472552948746646E-005
   54953.8360587532       3.954927172156175E-005  7.472909507357535E-005
   54953.8564928834      -3.554669482452866E-005  7.479624791472891E-005
   54953.8769272135      -6.956859844975405E-006  7.485140107538878E-005
   54953.8973614437       9.148747193377105E-006  7.482433054072194E-005
   54953.9177955738       9.339346093284462E-005  7.486607639961835E-005
