593.6807575278 0.9998562099 0.0000744396 Kepler
593.7011908984 0.9999396026 0.0000744468 Kepler
593.7216244684 0.9999110662 0.0000744544 Kepler
593.7420579385 0.9998678461 0.0000744492 Kepler
593.7624915081 1.0000459907 0.0000744381 Kepler
593.7829248777 0.9999634291 0.0000744512 Kepler
593.8033583471 0.9999987071 0.0000744587 Kepler
593.8237919160 0.9998348769 0.0000744261 Kepler
593.8442252850 0.9997899944 0.0000744209 Kepler
593.8646587539 0.9999367397 0.0000744399 Kepler
593.8850923223 1.0000393414 0.0000744454 Kepler
593.9055256905 1.0002200718 0.0000744308 Kepler
593.9259591585 0.9997821446 0.0000744102 Kepler
593.9463927265 0.9998069869 0.0000744151 Kepler
593.9668261940 0.9999692472 0.0000744583 Kepler
593.9872595616 0.9999875326 0.0000744226 Kepler
594.0076931288 0.9998997071 0.0000744299 Kepler
594.0281265959 1.0000143144 0.0000744241 Kepler
594.0485599627 0.9999425578 0.0000744488 Kepler
594.0689935293 0.9999134673 0.0000744281 Kepler
594.0894269957 1.0000304757 0.0000744446 Kepler
594.1098605618 1.0000589198 0.0000744384 Kepler
594.1302939279 1.0000462677 0.0000744564 Kepler
594.1507273936 1.0000474683 0.0000744380 Kepler
594.1711609592 0.9998760653 0.0000744345 Kepler
594.1915943244 0.9999393256 0.0000744400 Kepler
594.2120277896 1.0000784981 0.0000744586 Kepler
594.2324613545 1.0001256894 0.0000744447 Kepler
594.2528947193 0.9998865009 0.0000744473 Kepler
594.2733281838 0.9999021082 0.0000744338 Kepler
594.2937616480 0.9999000765 0.0000744472 Kepler
594.3141951123 0.9999350774 0.0000744362 Kepler
594.3346285761 1.0001108209 0.0000744601 Kepler
594.3550620396 0.9998647061 0.0000744411 Kepler
594.3754955032 1.0000724953 0.0000744335 Kepler
594.3959289665 0.9999408955 0.0000744555 Kepler
594.4163624294 0.9999770970 0.0000744423 Kepler
594.4367958923 0.9998226866 0.0000744560 Kepler
594.4572294549 0.9998796670 0.0000744510 Kepler
594.4776629173 0.9998840998 0.0000744593 Kepler
594.4980962797 0.9998587033 0.0000744470 Kepler
594.5185298416 0.9999565028 0.0000744351 Kepler
594.5389633033 0.9999436660 0.0000744416 Kepler
594.5593966650 0.9998679384 0.0000744518 Kepler
594.5798302262 0.9999430196 0.0000744507 Kepler
594.6002636875 0.9999712789 0.0000744600 Kepler
594.6206970485 0.9999896567 0.0000744554 Kepler
594.6411306092 0.9998872397 0.0000744280 Kepler
594.6615640698 1.0000923508 0.0000744197 Kepler
594.6819974301 0.9999689701 0.0000744486 Kepler
594.7024309902 0.9998961054 0.0000744366 Kepler
1041.7470097212 1.0000522173 0.0000748018 Kepler
1041.7674426647 0.9999798787 0.0000748031 Kepler
1041.7878756082 0.9999947979 0.0000748074 Kepler
1041.8083085517 0.9999083253 0.0000748015 Kepler
1041.8287414951 1.0000463281 0.0000748093 Kepler
1041.8491744385 0.9999213796 0.0000748037 Kepler
1041.8696073819 0.9999163739 0.0000748042 Kepler
1041.8900404252 1.0001275004 0.0000748134 Kepler
1041.9104732686 0.9999265817 0.0000748023 Kepler
1041.9309063119 0.9998447223 0.0000747971 Kepler
1041.9513392551 1.0000076559 0.0000748064 Kepler
1041.9717720984 0.9999192203 0.0000747967 Kepler
1041.9922051416 0.9998152765 0.0000747945 Kepler
1042.0126380848 0.9999503347 0.0000747902 Kepler
1042.0330709280 0.9998959581 0.0000748057 Kepler
1042.0535039711 1.0000161952 0.0000748100 Kepler
1042.0739369143 0.9999099939 0.0000748060 Kepler
1042.0943697574 0.9999822344 0.0000748081 Kepler
1042.1148028004 0.9998857502 0.0000747931 Kepler
1042.1352357435 0.9999092087 0.0000748072 Kepler
1042.1556686865 1.0000778351 0.0000748080 Kepler
1042.1761016295 1.0000569286 0.0000747979 Kepler
1042.1965345724 0.9999969573 0.0000748082 Kepler
1042.2169675154 0.9999437585 0.0000748071 Kepler
1042.2374004583 1.0001111089 0.0000748105 Kepler
1042.2578334012 1.0000821539 0.0000748096 Kepler
1042.2782663441 0.9997648260 0.0000747969 Kepler
1042.2986992869 0.9999654502 0.0000748061 Kepler
1042.3191322297 1.0000939322 0.0000748091 Kepler
1042.3395651725 0.9999477827 0.0000748148 Kepler
1042.3599981153 1.0000440706 0.0000748080 Kepler
1042.3804311581 0.9999428751 0.0000748089 Kepler
1042.4008640008 0.9999498439 0.0000748045 Kepler
1042.4212969434 1.0000654679 0.0000748023 Kepler
1042.4417299862 0.9999408139 0.0000748058 Kepler
1042.4621629288 1.0000267957 0.0000748030 Kepler
1042.4825957714 0.9999202018 0.0000748056 Kepler
1042.5030288140 0.9998666104 0.0000748084 Kepler
1042.5234617566 1.0000547692 0.0000747974 Kepler
1042.5438945992 0.9998756405 0.0000748006 Kepler
1042.5643276417 1.0000155081 0.0000748044 Kepler
1042.5847605842 0.9998914431 0.0000748138 Kepler
1042.6051936267 0.9998306865 0.0000748109 Kepler
1042.6256264691 0.9999791916 0.0000748088 Kepler
1042.6460594115 0.9998376553 0.0000748079 Kepler
1042.6664924540 0.9998371646 0.0000748007 Kepler
1042.6869252964 0.9998571877 0.0000748155 Kepler
1042.7073582388 1.0000566341 0.0000748132 Kepler
1042.7277912811 0.9999312931 0.0000748093 Kepler
1042.7482241234 0.9998508078 0.0000747942 Kepler
1042.7686570657 1.0000847058 0.0000748071 Kepler
1042.7890900080 0.9997913272 0.0000747890 Kepler
1042.8095229503 0.9998266622 0.0000747968 Kepler
1042.8299559925 0.9998832964 0.0000747995 Kepler
1042.8503888347 0.9997166330 0.0000747967 Kepler
1042.8708217769 0.9998764257 0.0000747994 Kepler
1042.8912548191 0.9997881864 0.0000748044 Kepler
1042.9116876612 0.9998159636 0.0000748055 Kepler
1042.9321206033 0.9998410907 0.0000748081 Kepler
1042.9525536454 0.9999615241 0.0000748059 Kepler
1042.9729865875 0.9997662001 0.0000747931 Kepler
1042.9934194295 0.9999516107 0.0000747943 Kepler
1043.0138524716 0.9999805658 0.0000748044 Kepler
1043.0342854136 0.9999232445 0.0000748004 Kepler
1043.0547183556 1.0000432854 0.0000748138 Kepler
1043.0751512975 0.9999790935 0.0000748090 Kepler
1043.0955842395 0.9999107791 0.0000747964 Kepler
1043.1160172814 1.0000200232 0.0000748119 Kepler
1043.1364501233 0.9998724014 0.0000747901 Kepler
1043.1568830652 0.9998911486 0.0000748078 Kepler
1043.1773161071 0.9999722228 0.0000748096 Kepler
1043.1977489489 0.9998512004 0.0000748072 Kepler
1043.2181818907 1.0000525117 0.0000747948 Kepler
1043.2386149325 0.9999811547 0.0000748091 Kepler
1043.2590477743 0.9999975462 0.0000748159 Kepler
1043.2794807161 0.9998941913 0.0000748061 Kepler
1043.2999137578 0.9999012583 0.0000747991 Kepler
1043.3203465995 0.9998263678 0.0000748157 Kepler
1043.3407796412 1.0001341748 0.0000748082 Kepler
1043.3612125829 0.9999600518 0.0000748138 Kepler
1043.3816454245 0.9998753460 0.0000748103 Kepler
1043.4020784662 0.9999077364 0.0000748004 Kepler
1043.4225114078 0.9999449363 0.0000748110 Kepler
1043.4429443494 1.0000237530 0.0000748210 Kepler
1043.4633772910 0.9998984119 0.0000748110 Kepler
1043.4838102325 0.9999792898 0.0000748085 Kepler
1043.5042431740 0.9998696531 0.0000748109 Kepler
1043.5246761156 0.9999096995 0.0000748160 Kepler
1043.5451090571 0.9998675919 0.0000748055 Kepler
1043.5655419985 0.9999044974 0.0000748088 Kepler
1043.5859749400 0.9999256984 0.0000748100 Kepler
1043.6064078814 0.9999687874 0.0000747976 Kepler
1043.6268409228 0.9999682967 0.0000748010 Kepler
1043.6472737643 0.9998634695 0.0000748020 Kepler
1043.6677067056 0.9998884003 0.0000748011 Kepler
1043.6881397470 0.9998616046 0.0000748007 Kepler
1043.7085725884 1.0000089319 0.0000748077 Kepler
1043.7290055296 0.9999993129 0.0000748108 Kepler
