   55002.2655218357       1.209758084428358E-004  8.645387630747834E-005
   55002.2859561357       2.261068648177211E-004  8.647087137047700E-005
   55002.3063902355       2.743169635266440E-004  8.648979144061143E-005
   55002.3268245350       3.312379211926064E-004  8.651078318509197E-005
   55002.3472586343       3.807246112996765E-005  8.650450399514911E-005
   55002.3676929334       2.397739021464673E-004  8.654700998604705E-005
   55002.3881270322       1.707628729974431E-004  8.652830991672813E-005
   55002.4085612309       1.911883353789001E-004  8.654641415050502E-005
   55002.4289955295       1.628780437694655E-004  8.653718328295397E-005
   55002.4494296276       8.170184952560611E-005  8.654942082831709E-005
   55002.4698638255       3.567697491693167E-004  8.655461834758367E-005
   55002.4902981232       2.633532962190710E-004  8.658180678170125E-005
   55002.5107323206       1.665576307425809E-004  8.657433592067434E-005
   55002.5311664178      -7.066308860625981E-005  8.657220924612434E-005
   55002.5516006151       9.747150798178339E-005  8.658908514201459E-005
   55002.5720348118       1.414763644358441E-004  8.658941514323787E-005
   55002.5924690083       2.462319527523071E-004  8.659439266168894E-005
   55002.6129032046       5.549417904360254E-005  8.661817108316603E-005
   55002.6333375006       1.887853398045980E-004  8.661367023314858E-005
   55002.6537716967       2.236287756316457E-004  8.661849191768865E-005
   55002.6946399876       3.407748098780417E-004  8.664695452319612E-005
   55002.7150741827       1.974961987614154E-004  8.664676202248253E-005
   55002.7355083778       1.057318052684053E-004  8.664226117246510E-005
   55002.7559425725       1.323149438090532E-004  8.665622205754975E-005
   55002.7763768669       3.544418472056776E-005  8.666040207304456E-005
   55002.7968109613       1.724149324549007E-004  8.665868790002367E-005
   55002.8172451553       1.017518438486409E-004  8.664667035547607E-005
   55002.8376793490       2.342920684925698E-004  8.667744296954646E-005
   55002.8581135425       1.222523998416492E-004  8.665555288840256E-005
   55002.8785477360       4.640785202836284E-005  8.667563712951910E-005
   55002.8989819290       2.477338249862182E-004  8.668287882302985E-005
   55002.9194162218       1.399744922019330E-004  8.668728800604083E-005
   55002.9398503146       1.265327357082846E-004  8.668921301317661E-005
   55002.9602845069       1.344175649364843E-005  8.669094551959880E-005
   55002.9807185990       2.017014410162776E-004  8.669422719843026E-005
   55003.0011528911       1.018269374601921E-004  8.669767387787334E-005
   55003.0215870827       2.203246567169526E-004  8.669697720862421E-005
   55003.0420211741       1.680595029764920E-004  8.669243052510353E-005
   55003.0624554655       7.449286280269973E-005  8.668261298871111E-005
   55003.0828896564       1.501872233926616E-004  8.670000221983756E-005
   55003.1033238471       1.634787926629855E-004  8.669642720658541E-005
   55003.1237579378       1.931407692830067E-004  8.670156972564812E-005
   55003.1441922280       1.028031544123564E-004  8.671057142568300E-005
   55003.1646264180      -4.866066037922945E-005  8.670481473767698E-005
   55003.1850605080       1.522147509085414E-004  8.671139642874120E-005
   55003.2054947975       6.473069328216674E-005  8.669246719190612E-005
   55003.2259289868       1.344926585480355E-004  8.672330397288104E-005
   55003.2463630761       9.401720184376572E-005  8.671917895759009E-005
   55003.2667973649       2.004248496174643E-004  8.673611902038487E-005
   55003.2872315535       4.580710313484282E-005  8.672084729710776E-005
   55003.3076656421       1.127155111562139E-004  8.672360647400237E-005
   55003.3280998302       6.968687165409548E-005  8.672032479517091E-005
   55003.3485341181       1.462823555844484E-004  8.672774065599395E-005
   55003.3689682060       1.472585725366127E-004  8.673649485511139E-005
   55003.3894023935       7.366683307408195E-005  8.673874069676978E-005
   55003.4098366807       3.754680584888703E-006  8.672481647848770E-005
   55003.4302708679      -1.033288096942142E-004  8.673366234461161E-005
   55003.4507049546       2.523145352997247E-004  8.675165657798074E-005
   55003.4711391411       1.427529558346574E-004  8.674849406625769E-005
   55003.4915734276       2.692105979313908E-004  8.675220658001953E-005
   55003.5120075136       2.177714739193259E-004  8.674389238253312E-005
   55003.5324416994      -8.861046180141940E-006  8.675099657553418E-005
   55003.5528759852       2.828776352601370E-004  8.676898164220267E-005
   55003.5733100706       1.313387268568889E-004  8.675018990587729E-005
   55003.5937442557       1.016767502368676E-004  8.674934656941781E-005
   55003.6141784408       1.770707363799584E-004  8.678211752422914E-005
   55003.6346126254       8.110110063208609E-005  8.675372825232685E-005
   55003.6550468098       9.311607850337467E-006  8.675965910764516E-005
   55003.6754809940       1.203750595493158E-004  8.678277752667569E-005
   55003.6959151782       3.289100192294114E-005  8.678837838077072E-005
   55003.7163493619       2.207752183871481E-004  8.678473920061405E-005
   55003.7367835453       1.192486553738270E-004  8.679122922467179E-005
   55003.7572176286      -8.951158514203250E-005  8.678279586007699E-005
   55003.7776519118       1.466578236428706E-004  8.679221006164097E-005
   55003.7980860946       1.192486553738270E-004  8.679854425178771E-005
   55003.8185201771       1.129407919913117E-004  8.679003755358774E-005
   55003.8389544597       2.740916826926565E-005  8.678664587434853E-005
   55003.8593886418       1.603248609716168E-004  8.680608844641981E-005
   55003.8798228236       7.877319866955723E-005  8.679540924016660E-005
   55003.9002569052       1.561947123285279E-005  8.679907592042521E-005
   55003.9206911866       1.899117439800868E-004  8.679650924424419E-005
   55003.9411253677       1.578467717857635E-004  8.680831595467692E-005
   55003.9615594489      -7.569436058996182E-005  8.679263172987070E-005
   55003.9819937296      -2.117639849841257E-005  8.680795845335170E-005
   55004.0024279100       2.613257687023030E-005  8.679849841828449E-005
   55004.0228619902       1.667829115776787E-004  8.682028766572128E-005
   55004.0432961702       3.721639395670717E-004  8.681663015216331E-005
   55004.0637304500       4.648294564013611E-005  8.679962592246401E-005
   55004.0841645295       1.157192556240361E-004  8.681346764044026E-005
   55004.1045987090      -1.743673663588963E-004  8.679848008488319E-005
   55004.1250329880      -1.073838647257519E-004  8.681179930092259E-005
   55004.1454670669       2.640291387243643E-004  8.681924266184758E-005
   55004.1659012454       2.650804492887460E-005  8.682095683486847E-005
   55004.1863354238      -9.229004877475688E-005  8.680591427910752E-005
   55004.2067697019       4.881084760155474E-006  8.681788599015188E-005
   55004.2272037798      -1.290108248943600E-004  8.681452181101462E-005
   55004.2476379575      -2.387976851947471E-005  8.681937099565662E-005
   55004.2680722349      -6.443031883540673E-005  8.682044349963227E-005
   55004.2885063121      -1.178969703630184E-005  8.682557685199432E-005
   55004.3089404890       1.603248609716168E-004  8.683271771179796E-005
   55004.3293745657      -9.912356743968509E-006  8.682392684587795E-005
   55004.3498088422      -2.312883240251917E-005  8.683133354000034E-005
   55004.3702430185       3.161441052412783E-005  8.683085687156672E-005
   55004.3906771945      -2.372958129603919E-005  8.683422105070399E-005
   55004.4111113701      -7.509361169633078E-005  8.682744685892622E-005
   55004.4315455456       1.312636332451156E-004  8.683681522698696E-005
   55004.4519797209      -2.110130488663930E-005  8.682690602358806E-005
   55004.4724137960      -2.770954271591464E-005  8.683343271444839E-005
